;X;CODE;codeplas;plasnaam;SBZ;meetnet;HabtypeSel;HabtypeVel;INSIDE_X;INSIDE_Y;LabSampleID;FieldSampleID;FieldObserver;FieldSampleRemark;FieldSamplingDate;Component;LIMSAnalysisName;Unit;AquaComponent;AquaUnit;ResultNumeric;ResultFormatted;ResultFormattedNumeric;IsBelowLOQ;IsAboveLOQ;IsCalc;ResultCalc;label
648;181996;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,1877;0.1877;0,1877;FALSE;FALSE;FALSE;0,1877;TP (mg/L)
649;181997;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;168,128;168.1;168,1;FALSE;FALSE;FALSE;168,1;chl_a (µg/l)
650;181998;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;17,1606;17.2;17,2;FALSE;FALSE;FALSE;17,2;faeo (µg/l)
651;181999;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,026222222;0.026;0,026;FALSE;FALSE;FALSE;0,026;ZS_105 (g/L)
652;182000;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,005333333;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
653;182001;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;7,862001583;78.620;7,862;FALSE;FALSE;FALSE;7,862;T_kation (meq/L)
654;182002;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;7,35388671;73.539;7,3539;FALSE;FALSE;FALSE;7,3539;T_anion (meq/L)
655;182003;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,508101583;0.508;0,508;FALSE;FALSE;FALSE;0,508;verschil_IC_abs (meq/L)
656;182004;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;3,339283081;3.3;3,3;FALSE;FALSE;FALSE;3,3;verschil_IC_proc (%)
657;182005;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;814,3;814.30;814,3;FALSE;FALSE;FALSE;814,3;EGV_labo (µS/cm)
658;182006;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;766,2061192;766.21;766,21;FALSE;FALSE;FALSE;766,21;EGV_calc (µS/cm)
659;182007;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;48,09;48.09;48,09;FALSE;FALSE;FALSE;48,09;verschil_EGV_abs (µS/cm)
660;182008;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;5,905685865;5.91;5,91;FALSE;FALSE;FALSE;5,91;verschil_EGV_proc (%)
661;182009;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;9,19;9.19;9,19;FALSE;FALSE;FALSE;9,19;pH_labo (-)
662;182010;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;811,9;811.90;811,9;FALSE;FALSE;FALSE;811,9;EGV_tit (µS/cm)
663;182011;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;126,2903333;126.29;126,29;FALSE;FALSE;FALSE;126,29;HCO3_OEP (mg/L)
664;182012;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;CO3;ALK_OEP_W;mg/L;CO3;mg/L;15,06;15.06;15,06;FALSE;FALSE;FALSE;15,06;CO3 (mg/L)
665;182013;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
666;182014;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Cl;IC_ANIONEN;mg/L;Cl;mg/L;151,1136;151.11;151,11;FALSE;FALSE;FALSE;151,11;Cl (mg/L)
667;182015;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0;<0.02;0,02;TRUE;FALSE;FALSE;0,01;NO2 (mg/L)
668;182016;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;NO3;IC_ANIONEN;mg/L;NO3;mg/L;0,0333;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NO3 (mg/L)
669;182017;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;SO4;IC_ANIONEN;mg/L;SO4;mg/L;46,2462;46.25;46,25;FALSE;FALSE;FALSE;46,25;SO4 (mg/L)
670;182018;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0;<0.1;0,1;TRUE;FALSE;FALSE;0,05;PO4 (mg/L)
671;182019;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Na;IC_KATIONEN;mg/L;Na;mg/L;99,9015;99.90;99,9;FALSE;FALSE;FALSE;99,9;Na (mg/L)
672;182020;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NH4 (mg/L)
673;182021;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;K;IC_KATIONEN;mg/L;K;mg/L;17,8821;17.88;17,88;FALSE;FALSE;FALSE;17,88;K (mg/L)
674;182022;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Mg;IC_KATIONEN;mg/L;Mg;mg/L;20,8567;20.86;20,86;FALSE;FALSE;FALSE;20,86;Mg (mg/L)
675;182023;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Ca;IC_KATIONEN;mg/L;Ca;mg/L;27,3012;27.30;27,3;FALSE;FALSE;FALSE;27,3;Ca (mg/L)
676;182024;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Al;ICP_MET_OPT8300_W;mg/L;Al;mg/L;0,006002;<0.05;0,05;TRUE;FALSE;FALSE;0,025;Al (mg/L)
677;182025;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Fe;ICP_MET_OPT8300_W;mg/L;Fe;mg/L;0,004882;<0.030;0,03;TRUE;FALSE;FALSE;0,015;Fe (mg/L)
678;182026;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Mn;ICP_MET_OPT8300_W;mg/L;Mn;mg/L;0,001773;<0.005;0,005;TRUE;FALSE;FALSE;0,0025;Mn (mg/L)
679;182027;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;S;ICP_MET_OPT8300_W;mg/L;S;mg/L;14,986576;14.99;14,99;FALSE;FALSE;FALSE;14,99;S (mg/L)
680;182028;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Si;ICP_MET_OPT8300_W;mg/L;Si;mg/L;1,813484;1.81;1,81;FALSE;FALSE;FALSE;1,81;Si (mg/L)
681;182029;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,1675;0.1675;0,1675;FALSE;FALSE;FALSE;0,1675;TP (mg/L)
682;182030;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;221,26;221.3;221,3;FALSE;FALSE;FALSE;221,3;chl_a (µg/l)
683;182031;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;21,7856;21.8;21,8;FALSE;FALSE;FALSE;21,8;faeo (µg/l)
684;182032;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,024625;0.025;0,025;FALSE;FALSE;FALSE;0,025;ZS_105 (g/L)
685;182033;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,002875;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
686;182034;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;7,883018007;78.830;7,883;FALSE;FALSE;FALSE;7,883;T_kation (meq/L)
687;182035;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;7,294193943;72.942;7,2942;FALSE;FALSE;FALSE;7,2942;T_anion (meq/L)
688;182036;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,588818007;0.589;0,589;FALSE;FALSE;FALSE;0,589;verschil_IC_abs (meq/L)
689;182037;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;3,879619054;3.9;3,9;FALSE;FALSE;FALSE;3,9;verschil_IC_proc (%)
690;182038;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;811,9;811.90;811,9;FALSE;FALSE;FALSE;811,9;EGV_labo (µS/cm)
691;182039;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;763,4238404;763.42;763,42;FALSE;FALSE;FALSE;763,42;EGV_calc (µS/cm)
692;182040;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;48,48;48.48;48,48;FALSE;FALSE;FALSE;48,48;verschil_EGV_abs (µS/cm)
693;182041;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;5,971178717;5.97;5,97;FALSE;FALSE;FALSE;5,97;verschil_EGV_proc (%)
694;182042;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;19,5;19.5;19,5;FALSE;FALSE;FALSE;19,5;T_veld (°C)
695;182043;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;9,199;9.199;9,199;FALSE;FALSE;FALSE;9,199;pH_veld (-)
696;182044;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;816;816;816;FALSE;FALSE;FALSE;816;EGV25_veld (µS/cm)
697;182045;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;8,28;8.28;8,28;FALSE;FALSE;FALSE;8,28;O2_veld (mg/L)
698;182046;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,3;0.3;0,3;FALSE;FALSE;FALSE;0,3;sal_veld (g/kg)
699;182047;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;90,4;90.4;90,4;FALSE;FALSE;FALSE;90,4;O2verz (%)
700;182048;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;SD.VELD;VELDMETING_W;M;SD_veld;m;0,72;0.72;0,72;FALSE;FALSE;FALSE;0,72;SD_veld (m)
701;182049;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;9;9.00;9;FALSE;FALSE;FALSE;9;WD_veld (m)
702;182050;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;19,5;19.5;19,5;FALSE;FALSE;FALSE;19,5;T_veld (°C)
703;182051;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;9,284;9.284;9,284;FALSE;FALSE;FALSE;9,284;pH_veld (-)
704;182052;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;817;817;817;FALSE;FALSE;FALSE;817;EGV25_veld (µS/cm)
705;182053;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;8,21;8.21;8,21;FALSE;FALSE;FALSE;8,21;O2_veld (mg/L)
706;182054;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,3;0.3;0,3;FALSE;FALSE;FALSE;0,3;sal_veld (g/kg)
707;182055;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;89,7;89.7;89,7;FALSE;FALSE;FALSE;89,7;O2verz (%)
708;182056;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;SD.VELD;VELDMETING_W;M;SD_veld;m;0,72;0.72;0,72;FALSE;FALSE;FALSE;0,72;SD_veld (m)
709;182057;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;9;9.00;9;FALSE;FALSE;FALSE;9;WD_veld (m)
710;182887;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,09;8.09;8,09;FALSE;FALSE;FALSE;8,09;pH_labo (-)
711;182888;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;926,6;926.60;926,6;FALSE;FALSE;FALSE;926,6;EGV_tit (µS/cm)
712;182889;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;220,1896667;220.19;220,19;FALSE;FALSE;FALSE;220,19;HCO3_OEP (mg/L)
713;182890;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;CO3;ALK_OEP_W;mg/L;CO3;mg/L;0;<1.20;1,2;TRUE;FALSE;FALSE;0,6;CO3 (mg/L)
714;182891;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
715;182892;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Cl;IC_ANIONEN;mg/L;Cl;mg/L;146,0986;146.10;146,1;FALSE;FALSE;FALSE;146,1;Cl (mg/L)
716;182893;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0,0749;0.07;0,07;FALSE;FALSE;FALSE;0,07;NO2 (mg/L)
717;182894;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NO3;IC_ANIONEN;mg/L;NO3;mg/L;2,5119;2.51;2,51;FALSE;FALSE;FALSE;2,51;NO3 (mg/L)
718;182895;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;SO4;IC_ANIONEN;mg/L;SO4;mg/L;49,8557;49.86;49,86;FALSE;FALSE;FALSE;49,86;SO4 (mg/L)
719;182896;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0,3828;0.38;0,38;FALSE;FALSE;FALSE;0,38;PO4 (mg/L)
720;182897;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Na;IC_KATIONEN;mg/L;Na;mg/L;98,2804;98.28;98,28;FALSE;FALSE;FALSE;98,28;Na (mg/L)
721;182898;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0,3893;0.39;0,39;FALSE;FALSE;FALSE;0,39;NH4 (mg/L)
722;182899;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;K;IC_KATIONEN;mg/L;K;mg/L;17,4696;17.47;17,47;FALSE;FALSE;FALSE;17,47;K (mg/L)
723;182900;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Mg;IC_KATIONEN;mg/L;Mg;mg/L;21,754;21.75;21,75;FALSE;FALSE;FALSE;21,75;Mg (mg/L)
724;182901;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Ca;IC_KATIONEN;mg/L;Ca;mg/L;50,3442;50.34;50,34;FALSE;FALSE;FALSE;50,34;Ca (mg/L)
725;182902;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Al;ICP_MET_OPT8300_W;mg/L;Al;mg/L;0;<0.05;0,05;TRUE;FALSE;FALSE;0,025;Al (mg/L)
726;182903;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Fe;ICP_MET_OPT8300_W;mg/L;Fe;mg/L;0,0031;<0.030;0,03;TRUE;FALSE;FALSE;0,015;Fe (mg/L)
727;182904;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Mn;ICP_MET_OPT8300_W;mg/L;Mn;mg/L;0,0628;0.06;0,06;FALSE;FALSE;FALSE;0,06;Mn (mg/L)
728;182905;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;S;ICP_MET_OPT8300_W;mg/L;S;mg/L;16,161;16.16;16,16;FALSE;FALSE;FALSE;16,16;S (mg/L)
729;182906;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Si;ICP_MET_OPT8300_W;mg/L;Si;mg/L;0,6771;0.68;0,68;FALSE;FALSE;FALSE;0,68;Si (mg/L)
730;182907;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,211;0.2110;0,211;FALSE;FALSE;FALSE;0,211;TP (mg/L)
731;182908;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;6,956;7.0;7;FALSE;FALSE;FALSE;7;chl_a (µg/l)
732;182909;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;2,627;<5;5;TRUE;FALSE;FALSE;2,5;faeo (µg/l)
733;182910;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,0054;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
734;182911;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,0054;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
735;182912;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;9,048921188;90.489;9,0489;FALSE;FALSE;FALSE;9,0489;T_kation (meq/L)
736;182913;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,820809147;88.208;8,8208;FALSE;FALSE;FALSE;8,8208;T_anion (meq/L)
737;182914;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,228121188;0.228;0,228;FALSE;FALSE;FALSE;0,228;verschil_IC_abs (meq/L)
738;182915;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;1,276578796;1.3;1,3;FALSE;FALSE;FALSE;1,3;verschil_IC_proc (%)
